prefix	as_path	timestamp	origin	prefix_id	prefix_block_id
0.0.0.0/0	{22742,3257}	1610340818	3257	0	0
1.0.0.0/24	{22742,13335}	1611186635	13335	1	1
1.0.4.0/22	{22742,6939,4826,38803}	1608040018	38803	2	2
1.0.4.0/24	{22742,6939,4826,38803}	1608040018	38803	3	3
1.0.5.0/24	{22742,6939,4826,38803}	1608040018	38803	4	4
1.0.6.0/24	{22742,6939,4826,38803}	1608040018	38803	5	5
1.0.7.0/24	{22742,6939,4826,38803}	1608040018	38803	6	6
1.0.16.0/24	{22742,3257,174,2519}	1610340791	2519	7	7
1.0.64.0/18	{22742,3257,2497,7670,18144}	1610340834	18144	8	8
1.0.128.0/17	{22742,6939,38040,23969}	1604610901	23969	9	9
1.0.128.0/18	{22742,6939,38040,23969}	1604610901	23969	10	10
1.0.128.0/19	{22742,6939,38040,23969}	1604610901	23969	11	11
1.0.128.0/24	{22742,3257,9002,38040,23969}	1611091709	23969	12	12
1.0.129.0/24	{22742,6939,4651,23969}	1607071179	23969	13	13
1.0.132.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	14	14
1.0.133.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	15	15
1.0.136.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	16	16
1.0.137.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	17	17
1.0.138.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	18	18
1.0.139.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	19	19
1.0.141.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	20	20
1.0.144.0/20	{22742,6939,4651,23969}	1607071179	23969	21	21
1.0.160.0/19	{22742,6939,38040,23969}	1604610901	23969	22	22
1.0.160.0/22	{22742,6939,38040,23969}	1604610901	23969	23	23
1.0.164.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	24	24
1.0.165.0/24	{22742,3257,9002,38040,23969}	1611091709	23969	25	25
1.0.166.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	26	26
1.0.167.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	27	27
1.0.168.0/22	{22742,6939,4651,23969}	1607071179	23969	28	28
1.0.172.0/22	{22742,6939,4651,23969}	1607071179	23969	29	29
1.0.192.0/18	{22742,6939,38040,23969}	1604610901	23969	30	30
1.0.192.0/19	{22742,6939,38040,23969}	1604610901	23969	31	31
1.0.192.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	32	32
1.0.193.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	33	33
1.0.194.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	34	34
1.0.195.0/24	{22742,3257,9002,38040,23969}	1611044635	23969	35	35
1.0.196.0/24	{22742,3257,9002,38040,23969}	1611072475	23969	36	36
1.0.197.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	37	37
1.0.198.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	38	38
1.0.199.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	39	39
1.0.200.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	40	40
1.0.201.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	41	41
1.0.204.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	42	42
1.0.205.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	43	43
1.0.206.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	44	44
1.0.207.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	45	45
1.0.208.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	46	46
1.0.210.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	47	47
1.0.212.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	48	48
1.0.214.0/24	{22742,6939,4651,23969}	1610989087	23969	49	49
1.0.215.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	50	50
1.0.216.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	51	51
1.0.217.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	52	52
1.0.218.0/24	{22742,3257,9002,38040,23969}	1611091709	23969	53	53
1.0.219.0/24	{22742,6939,4651,23969}	1611113605	23969	54	54
1.0.220.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	55	55
1.0.221.0/24	{22742,6939,4651,23969}	1611187705	23969	56	56
1.0.224.0/19	{22742,6939,38040,23969}	1604610901	23969	57	57
1.0.240.0/21	{22742,6939,4651,23969}	1607071179	23969	58	58
1.0.248.0/21	{22742,6939,4651,23969}	1610989087	23969	59	59
1.1.1.0/24	{22742,13335}	1611186635	13335	60	60
1.1.8.0/24	{22742,3257,4134}	1610340907	4134	61	61
1.1.64.0/19	{22742,3257,174,2519}	1610340791	2519	62	62
1.1.96.0/24	{22742,3257,174,2519}	1610340791	2519	63	63
1.1.97.0/24	{22742,3257,174,2519}	1610340791	2519	64	64
1.1.98.0/24	{22742,3257,174,2519}	1610340791	2519	65	65
1.1.99.0/24	{22742,3257,174,2519}	1610340791	2519	66	66
1.1.100.0/24	{22742,3257,174,2519}	1610340791	2519	67	67
1.1.101.0/24	{22742,3257,174,2519}	1610340791	2519	68	68
1.1.102.0/24	{22742,3257,174,2519}	1610340791	2519	69	69
1.1.103.0/24	{22742,3257,174,2519}	1610340791	2519	70	70
1.1.104.0/24	{22742,3257,174,2519}	1610340791	2519	71	71
1.1.105.0/24	{22742,3257,174,2519}	1610340791	2519	72	72
1.1.106.0/24	{22742,3257,174,2519}	1610340791	2519	73	73
1.1.107.0/24	{22742,3257,174,2519}	1610340791	2519	74	74
1.1.108.0/24	{22742,3257,174,2519}	1610340791	2519	75	75
1.1.109.0/24	{22742,3257,174,2519}	1610340791	2519	76	76
1.1.110.0/24	{22742,3257,174,2519}	1610340791	2519	77	77
1.1.111.0/24	{22742,3257,174,2519}	1610340791	2519	78	78
1.1.112.0/24	{22742,3257,174,2519}	1610340791	2519	79	79
1.1.113.0/24	{22742,3257,174,2519}	1610340791	2519	80	80
1.1.114.0/24	{22742,3257,174,2519}	1610340791	2519	81	81
1.1.115.0/24	{22742,3257,174,2519}	1610340791	2519	82	82
1.1.116.0/24	{22742,3257,174,2519}	1610340791	2519	83	83
1.1.117.0/24	{22742,3257,174,2519}	1610340791	2519	84	84
1.1.118.0/24	{22742,3257,174,2519}	1610340791	2519	85	85
1.1.119.0/24	{22742,3257,174,2519}	1610340791	2519	86	86
1.1.120.0/24	{22742,3257,174,2519}	1610340791	2519	87	87
1.1.121.0/24	{22742,3257,174,2519}	1610340791	2519	88	88
1.1.122.0/24	{22742,3257,174,2519}	1610340791	2519	89	89
1.1.123.0/24	{22742,3257,174,2519}	1610340791	2519	90	90
1.1.124.0/24	{22742,3257,174,2519}	1610340791	2519	91	91
1.1.125.0/24	{22742,3257,174,2519}	1610340791	2519	92	92
1.1.126.0/24	{22742,3257,174,2519}	1610340791	2519	93	93
1.1.128.0/17	{22742,6939,38040,23969}	1604610901	23969	94	94
1.1.128.0/18	{22742,6939,38040,23969}	1604610901	23969	95	95
1.1.128.0/19	{22742,6939,38040,23969}	1604610901	23969	96	96
1.1.128.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	97	97
1.1.136.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	98	98
1.1.137.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	99	99
1.1.138.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	100	100
1.1.139.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	101	101
1.1.140.0/24	{22742,6939,4651,23969}	1610989087	23969	102	102
1.1.141.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	103	103
1.1.142.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	104	104
1.1.143.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	105	105
1.1.148.0/24	{22742,3257,58453,38040,23969}	1611091709	23969	106	106
1.1.149.0/24	{22742,3257,58453,38040,23969}	1611091709	23969	107	107
1.1.150.0/24	{22742,3257,58453,38040,23969}	1611091709	23969	108	108
1.1.151.0/24	{22742,3257,58453,38040,23969}	1611091709	23969	109	109
1.1.152.0/21	{22742,6939,4651,23969}	1607071179	23969	110	110
1.1.160.0/19	{22742,6939,38040,23969}	1604610901	23969	111	111
1.1.160.0/20	{22742,6939,4651,23969}	1611113574	23969	112	112
1.1.180.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	113	113
1.1.181.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	114	114
1.1.182.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	115	115
1.1.183.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	116	116
1.1.184.0/22	{22742,3257,58453,38040,23969}	1610893250	23969	117	117
1.1.188.0/24	{22742,3257,58453,38040,23969}	1610605416	23969	118	118
1.1.189.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	119	119
1.1.190.0/23	{22742,3257,58453,38040,23969}	1610340783	23969	120	120
1.1.192.0/18	{22742,6939,38040,23969}	1604610901	23969	121	121
1.1.192.0/19	{22742,6939,38040,23969}	1604610901	23969	122	122
1.1.192.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	123	123
1.1.200.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	124	124
1.1.208.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	125	125
1.1.216.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	126	126
1.1.217.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	127	127
1.1.218.0/24	{22742,3257,58453,38040,23969}	1610340561	23969	128	128
1.1.219.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	129	129
1.1.220.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	130	130
1.1.222.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	131	131
1.1.223.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	132	132
1.1.224.0/19	{22742,6939,38040,23969}	1604610901	23969	133	133
1.1.224.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	134	134
1.1.232.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	135	135
1.1.240.0/21	{22742,3257,58453,38040,23969}	1610893250	23969	136	136
1.1.248.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	137	137
1.1.249.0/24	{22742,6939,4651,23969}	1611021988	23969	138	138
1.1.250.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	139	139
1.1.251.0/24	{22742,6939,4651,23969}	1611319361	23969	140	140
1.1.252.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	141	141
1.1.253.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	142	142
1.1.254.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	143	143
1.1.255.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	144	144
1.2.4.0/24	{22742,3257,58453,58453,9808,24409}	1610340834	24409	145	145
1.2.128.0/17	{22742,6939,38040,23969}	1604610901	23969	146	146
1.2.128.0/18	{22742,6939,38040,23969}	1604610901	23969	147	147
1.2.128.0/20	{22742,6939,38040,23969}	1606700674	23969	148	148
1.2.144.0/20	{22742,6939,38040,23969}	1606700674	23969	149	149
1.2.160.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	150	150
1.2.161.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	151	151
1.2.162.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	152	152
1.2.163.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	153	153
1.2.164.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	154	154
1.2.165.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	155	155
1.2.166.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	156	156
1.2.167.0/24	{22742,6939,4651,23969}	1610989087	23969	157	157
1.2.168.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	158	158
1.2.170.0/24	{22742,6939,4651,23969}	1611113574	23969	159	159
1.2.171.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	160	160
1.2.172.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	161	161
1.2.173.0/24	{22742,6939,4651,23969}	1610989087	23969	162	162
1.2.174.0/24	{22742,6939,4651,23969}	1611113574	23969	163	163
1.2.175.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	164	164
1.2.176.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	165	165
1.2.177.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	166	166
1.2.178.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	167	167
1.2.179.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	168	168
1.2.180.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	169	169
1.2.181.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	170	170
1.2.182.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	171	171
1.2.183.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	172	172
1.2.184.0/24	{22742,6939,4651,23969}	1611113574	23969	173	173
1.2.185.0/24	{22742,3257,1299,38040,23969}	1611328460	23969	174	174
1.2.186.0/24	{22742,6939,4651,23969}	1610989087	23969	175	175
1.2.188.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	176	176
1.2.190.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	177	177
1.2.191.0/24	{22742,3257,9002,38040,23969}	1611044512	23969	178	178
1.2.192.0/18	{22742,6939,38040,23969}	1604610901	23969	179	179
1.2.192.0/20	{22742,6939,4651,23969}	1611021988	23969	180	180
1.2.208.0/20	{22742,6939,38040,23969}	1604610901	23969	181	181
1.2.224.0/21	{22742,3257,2914,38040,23969}	1610893250	23969	182	182
1.2.232.0/22	{22742,6939,4651,23969}	1607071179	23969	183	183
1.2.236.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	184	184
1.2.237.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	185	185
1.2.238.0/24	{22742,6939,4651,23969}	1607071179	23969	186	186
1.2.239.0/24	{22742,6939,4651,23969}	1611113574	23969	187	187
1.2.240.0/21	{22742,6939,4651,23969}	1611021988	23969	188	188
1.2.248.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	189	189
1.2.249.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	190	190
1.2.250.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	191	191
1.2.251.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	192	192
1.2.253.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	193	193
1.2.254.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	194	194
1.2.255.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	195	195
1.4.128.0/17	{22742,6939,38040,23969}	1604610901	23969	196	196
1.4.128.0/18	{22742,6939,38040,23969}	1604610901	23969	197	197
1.4.128.0/19	{22742,6939,38040,23969}	1604610901	23969	198	198
1.4.128.0/21	{22742,6939,38040,23969}	1606700674	23969	199	199
1.4.136.0/22	{22742,6939,38040,23969}	1604610901	23969	200	200
1.4.140.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	201	201
1.4.141.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	202	202
1.4.142.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	203	203
1.4.143.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	204	204
1.4.144.0/21	{22742,6939,38040,23969}	1604610901	23969	205	205
1.4.152.0/22	{22742,6939,38040,23969}	1604610901	23969	206	206
1.4.156.0/24	{22742,6939,4651,23969}	1610989087	23969	207	207
1.4.157.0/24	{22742,6939,4651,23969}	1607071179	23969	208	208
1.4.158.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	209	209
1.4.160.0/20	{22742,6939,38040,23969}	1604610901	23969	210	210
1.4.176.0/20	{22742,6939,38040,23969}	1606700674	23969	211	211
1.4.192.0/18	{22742,6939,38040,23969}	1604610901	23969	212	212
1.4.192.0/19	{22742,6939,38040,23969}	1604610901	23969	213	213
1.4.196.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	214	214
1.4.197.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	215	215
1.4.198.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	216	216
1.4.200.0/22	{22742,6939,38040,23969}	1604610901	23969	217	217
1.4.204.0/24	{22742,6939,4651,23969}	1610989087	23969	218	218
1.4.205.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	219	219
1.4.206.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	220	220
1.4.207.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	221	221
1.4.208.0/24	{22742,3257,2914,4651,23969}	1611334446	23969	222	222
1.4.209.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	223	223
1.4.210.0/24	{22742,3257,9002,38040,23969}	1611087791	23969	224	224
1.4.211.0/24	{22742,3257,9002,38040,23969}	1611087791	23969	225	225
1.4.212.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	226	226
1.4.214.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	227	227
1.4.216.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	228	228
1.4.217.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	229	229
1.4.218.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	230	230
1.4.219.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	231	231
1.4.220.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	232	232
1.4.221.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	233	233
1.4.222.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	234	234
1.4.223.0/24	{22742,3257,9002,38040,23969}	1610813767	23969	235	235
1.4.224.0/20	{22742,6939,38040,23969}	1606700674	23969	236	236
1.4.240.0/21	{22742,6939,4651,23969}	1607071179	23969	237	237
1.4.248.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	238	238
1.4.250.0/23	{22742,3257,9002,38040,23969}	1610813767	23969	239	239
1.4.252.0/22	{22742,6939,4651,23969}	1610989087	23969	240	240
1.5.0.0/16	{22742,3257,17676,4725}	1611174619	4725	241	241
1.6.0.0/22	{22742,3257,1299,9583}	1610340834	9583	242	242
1.6.1.0/24	{22742,3257,1299,9583}	1610340834	9583	243	243
1.6.4.0/22	{22742,3257,1299,9583}	1610340834	9583	244	244
1.6.6.0/24	{22742,3257,174,9583}	1610825560	9583	245	245
1.6.8.0/22	{22742,3257,1299,9583}	1610340834	9583	246	246
1.6.12.0/22	{22742,3257,1299,9583}	1610340834	9583	247	247
1.6.16.0/22	{22742,3257,1299,9583}	1610340834	9583	248	248
1.6.20.0/22	{22742,3257,1299,9583}	1610340834	9583	249	249
1.6.24.0/22	{22742,3257,1299,9583}	1610340834	9583	250	250
1.6.28.0/22	{22742,3257,2914,9583}	1610340888	9583	251	251
1.6.32.0/22	{22742,3257,1299,9583}	1610340834	9583	252	252
1.6.36.0/22	{22742,3257,1299,9583}	1610340834	9583	253	253
1.6.40.0/22	{22742,3257,1299,9583}	1610340834	9583	254	254
1.6.42.0/24	{22742,3257,6453,4755,9583}	1611227127	9583	255	255
1.6.44.0/22	{22742,3257,1299,9583}	1610340834	9583	256	256
1.6.46.0/24	{22742,3257,6453,4755,9583}	1611227127	9583	257	257
1.6.48.0/22	{22742,3257,1299,9583}	1610340834	9583	258	258
1.6.52.0/22	{22742,3257,1299,9583}	1610340834	9583	259	259
1.6.56.0/22	{22742,3257,1299,9583}	1610340834	9583	260	260
1.6.60.0/22	{22742,3257,1299,9583}	1610340834	9583	261	261
1.6.64.0/22	{22742,3257,2914,9583}	1610340888	9583	262	262
1.6.66.0/24	{22742,3257,1299,9583}	1610494806	9583	263	263
1.6.67.0/24	{22742,3257,1299,9583}	1610340834	9583	264	264
1.6.68.0/22	{22742,3257,1299,9583}	1610340834	9583	265	265
1.6.72.0/22	{22742,3257,1299,9583}	1610340834	9583	266	266
1.6.72.0/24	{22742,3257,1299,9583}	1610340834	9583	267	267
1.6.73.0/24	{22742,3257,3491,9583}	1610340972	9583	268	268
1.6.74.0/24	{22742,3257,3491,9583}	1610340972	9583	269	269
1.6.75.0/24	{22742,3257,1299,9583}	1610340834	9583	270	270
1.6.76.0/22	{22742,3257,2914,9583}	1610340888	9583	271	271
1.6.80.0/22	{22742,3257,1299,9583}	1610340834	9583	272	272
1.6.84.0/22	{22742,3257,1299,9583}	1610340834	9583	273	273
1.6.88.0/22	{22742,3257,1299,9583}	1610340834	9583	274	274
1.6.89.0/24	{22742,3257,1299,9583}	1610340834	9583	275	275
